event_id,timestamp,vehicle_id,zone_id,event_type,parking_duration,occupancy,capacity,latitude,longitude,temperature,rainfall,day_of_week,is_holiday
E00135282,2026-01-01 08:06:39,V03505,Z008,EXIT,77,18,113,19.023965,72.874067,25.68,0.0,3,1
E00259239,2026-01-01 08:06:54,V04882,Z015,ENTRY,0,27,116,19.110248,72.917717,25.68,0.0,3,1
E00178758,2026-01-01 08:06:54,V05381,Z012,ENTRY,0,32,147,19.059356,72.918611,25.68,0.0,3,1
E00342405,2026-01-01 08:06:56,V03825,Z017,ENTRY,0,15,91,19.071467,72.864556,25.68,0.0,3,1
E00062885,2026-01-01 08:07:02,V01352,Z005,ENTRY,0,31,81,19.068932,72.873089,25.68,0.0,3,1
E00000028,2026-01-01 08:07:06,V05424,Z001,EXIT,47,6,40,19.061135,72.906913,25.68,0.0,3,1
E00259240,2026-01-01 08:07:09,V04807,Z015,ENTRY,0,28,116,19.109513,72.917677,25.68,0.0,3,1
E00303218,2026-01-01 08:07:11,V04942,Z016,ENTRY,0,26,124,19.039874,72.913961,25.68,0.0,3,1
E00163891,2026-01-01 08:07:14,V01558,Z011,EXIT,37,17,93,19.10761,72.870967,25.68,0.0,3,1
E00222223,2026-01-01 08:07:16,V03821,Z014,EXIT,60,37,121,19.122698,72.85517,25.68,0.0,3,1
E00222224,2026-01-01 08:07:23,V04478,Z014,EXIT,64,36,121,19.122468,72.855968,25.68,0.0,3,1
E00092343,2026-01-01 08:07:27,V03058,Z006,ENTRY,0,31,133,19.043195,72.841087,25.68,0.0,3,1
E00008476,2026-01-01 08:07:28,V01360,Z002,ENTRY,0,16,122,19.126474,72.93479,25.68,0.0,3,1
E00062886,2026-01-01 08:07:28,V04093,Z005,EXIT,22,30,81,19.069039,72.873589,25.68,0.0,3,1
E00303219,2026-01-01 08:07:29,V03514,Z016,EXIT,42,25,124,19.038773,72.914875,25.68,0.0,3,1
E00222225,2026-01-01 08:07:38,V01436,Z014,EXIT,41,35,121,19.122613,72.855181,25.68,0.0,3,1
E00303220,2026-01-01 08:07:38,V01382,Z016,EXIT,27,24,124,19.039118,72.915224,25.68,0.0,3,1
E00342406,2026-01-01 08:07:40,V04475,Z017,ENTRY,0,16,91,19.071317,72.863967,25.68,0.0,3,1
E00355432,2026-01-01 08:07:41,V01118,Z018,ENTRY,0,10,45,19.020612,72.852881,25.68,0.0,3,1
E00362761,2026-01-01 08:07:50,V03214,Z019,ENTRY,0,19,130,19.034332,72.898864,25.68,0.0,3,1
E00008477,2026-01-01 08:08:03,V03003,Z002,ENTRY,0,17,122,19.126947,72.934273,25.68,0.0,3,1
E00062887,2026-01-01 08:08:03,V00321,Z005,ENTRY,0,31,81,19.069459,72.874249,25.68,0.0,3,1
E00222226,2026-01-01 08:08:12,V01962,Z014,ENTRY,0,36,121,19.12238,72.855023,25.68,0.0,3,1
E00178759,2026-01-01 08:08:12,V03100,Z012,EXIT,117,31,147,19.057687,72.918167,25.68,0.0,3,1
E00041331,2026-01-01 08:08:13,V05699,Z004,EXIT,23,13,82,19.114828,72.861846,25.68,0.0,3,1
E00362762,2026-01-01 08:08:28,V05364,Z019,ENTRY,0,20,130,19.034793,72.900138,25.68,0.0,3,1
E00178760,2026-01-01 08:08:45,V02696,Z012,ENTRY,0,32,147,19.058148,72.917628,25.68,0.0,3,1
E00342407,2026-01-01 08:08:46,V03303,Z017,ENTRY,0,17,91,19.072899,72.863436,25.68,0.0,3,1
E00092344,2026-01-01 08:08:53,V05649,Z006,ENTRY,0,32,133,19.043138,72.83978,25.68,0.0,3,1
E00178761,2026-01-01 08:08:54,V00022,Z012,ENTRY,0,33,147,19.058287,72.916788,25.68,0.0,3,1
E00062888,2026-01-01 08:08:59,V01975,Z005,ENTRY,0,32,81,19.069836,72.874202,25.68,0.0,3,1
E00206453,2026-01-01 08:09:08,V00303,Z013,ENTRY,0,25,118,19.132069,72.900895,25.68,0.0,3,1
E00362763,2026-01-01 08:09:17,V04511,Z019,ENTRY,0,21,130,19.034961,72.899984,25.68,0.0,3,1
E00259241,2026-01-01 08:09:18,V00951,Z015,ENTRY,0,29,116,19.109973,72.917974,25.68,0.0,3,1
E00041332,2026-01-01 08:09:22,V02443,Z004,ENTRY,0,14,82,19.114726,72.862952,25.68,0.0,3,1
E00259242,2026-01-01 08:09:23,V01937,Z015,ENTRY,0,30,116,19.109111,72.918206,25.68,0.0,3,1
E00092345,2026-01-01 08:09:24,V05220,Z006,ENTRY,0,33,133,19.044265,72.840426,25.68,0.0,3,1
E00041333,2026-01-01 08:09:24,V05152,Z004,ENTRY,0,15,82,19.114449,72.862876,25.68,0.0,3,1
E00362764,2026-01-01 08:09:26,V01993,Z019,ENTRY,0,22,130,19.03486,72.899986,25.68,0.0,3,1
E00222227,2026-01-01 08:09:42,V01729,Z014,ENTRY,0,37,121,19.122708,72.854591,25.68,0.0,3,1
E00062889,2026-01-01 08:09:48,V05297,Z005,EXIT,67,31,81,19.06974,72.87444,25.68,0.0,3,1
E00389440,2026-01-01 08:09:49,V02693,Z020,ENTRY,0,10,84,19.09809,72.835224,25.68,0.0,3,1
E00206454,2026-01-01 08:10:04,V05829,Z013,EXIT,140,24,118,19.132359,72.902599,25.68,0.0,3,1
E00025853,2026-01-01 08:10:14,V04066,Z003,ENTRY,0,23,108,19.093876,72.856648,25.68,0.0,3,1
E00178762,2026-01-01 08:10:14,V03010,Z012,EXIT,40,32,147,19.05883,72.918299,25.68,0.0,3,1
E00259243,2026-01-01 08:10:28,V05991,Z015,ENTRY,0,31,116,19.108887,72.918566,25.68,0.0,3,1
E00159545,2026-01-01 08:10:30,V05206,Z010,ENTRY,0,11,41,19.091839,72.898573,25.68,0.0,3,1
E00303221,2026-01-01 08:10:30,V04860,Z016,ENTRY,0,25,124,19.040326,72.913979,25.68,0.0,3,1
E00222228,2026-01-01 08:10:40,V03098,Z014,EXIT,136,36,121,19.122714,72.855709,25.68,0.0,3,1
E00389441,2026-01-01 08:10:50,V01686,Z020,ENTRY,0,11,84,19.09864,72.834608,25.68,0.0,3,1
E00303222,2026-01-01 08:10:51,V04688,Z016,ENTRY,0,26,124,19.039378,72.913464,25.68,0.0,3,1
E00092346,2026-01-01 08:10:53,V02899,Z006,ENTRY,0,34,133,19.043253,72.84073,25.68,0.0,3,1
E00163892,2026-01-01 08:10:58,V00496,Z011,ENTRY,0,18,93,19.106142,72.870647,25.68,0.0,3,1
E00025854,2026-01-01 08:11:07,V03130,Z003,ENTRY,0,24,108,19.093042,72.856406,25.68,0.0,3,1
E00222229,2026-01-01 08:11:09,V01402,Z014,ENTRY,0,37,121,19.123609,72.8552,25.68,0.0,3,1
E00062890,2026-01-01 08:11:29,V03378,Z005,ENTRY,0,32,81,19.068921,72.874186,25.68,0.0,3,1
E00126578,2026-01-01 08:11:34,V01943,Z007,ENTRY,0,4,40,19.083,72.832966,25.68,0.0,3,1
E00303223,2026-01-01 08:11:37,V04825,Z016,EXIT,33,25,124,19.039706,72.914587,25.68,0.0,3,1
E00163893,2026-01-01 08:11:40,V05760,Z011,ENTRY,0,19,93,19.107968,72.869358,25.68,0.0,3,1
E00222230,2026-01-01 08:11:44,V05097,Z014,ENTRY,0,38,121,19.122508,72.854658,25.68,0.0,3,1
E00178763,2026-01-01 08:11:47,V01823,Z012,ENTRY,0,33,147,19.057635,72.917946,25.68,0.0,3,1
E00303224,2026-01-01 08:11:50,V02496,Z016,ENTRY,0,26,124,19.040066,72.914225,25.68,0.0,3,1
E00206455,2026-01-01 08:11:50,V02638,Z013,ENTRY,0,25,118,19.1316,72.902076,25.68,0.0,3,1
E00062891,2026-01-01 08:11:57,V05648,Z005,ENTRY,0,33,81,19.068757,72.874283,25.68,0.0,3,1
E00000029,2026-01-01 08:11:58,V01971,Z001,ENTRY,0,7,40,19.060126,72.907906,25.68,0.0,3,1
E00092347,2026-01-01 08:12:00,V04640,Z006,ENTRY,0,35,133,19.04348,72.839715,25.68,0.0,3,1
E00222231,2026-01-01 08:12:06,V00329,Z014,ENTRY,0,39,121,19.123237,72.855229,25.68,0.0,3,1
E00126579,2026-01-01 08:12:06,V02707,Z007,ENTRY,0,5,40,19.083044,72.832666,25.68,0.0,3,1
E00178764,2026-01-01 08:12:20,V03778,Z012,EXIT,66,32,147,19.059296,72.918396,25.68,0.0,3,1
E00163894,2026-01-01 08:12:25,V05509,Z011,EXIT,114,18,93,19.107148,72.869723,25.68,0.0,3,1
E00259244,2026-01-01 08:12:30,V02144,Z015,ENTRY,0,32,116,19.109399,72.917451,25.68,0.0,3,1
E00025855,2026-01-01 08:12:30,V04914,Z003,ENTRY,0,25,108,19.093999,72.856549,25.68,0.0,3,1
E00178765,2026-01-01 08:12:31,V02564,Z012,ENTRY,0,33,147,19.058253,72.917174,25.68,0.0,3,1
E00259245,2026-01-01 08:12:33,V00531,Z015,ENTRY,0,33,116,19.108729,72.917378,25.68,0.0,3,1
E00008478,2026-01-01 08:12:34,V05512,Z002,EXIT,98,16,122,19.126259,72.934197,25.68,0.0,3,1
E00025856,2026-01-01 08:12:34,V00459,Z003,ENTRY,0,26,108,19.093763,72.857679,25.68,0.0,3,1
E00163895,2026-01-01 08:12:42,V03509,Z011,ENTRY,0,19,93,19.107014,72.870523,25.68,0.0,3,1
E00163896,2026-01-01 08:12:46,V05892,Z011,ENTRY,0,20,93,19.107784,72.870453,25.68,0.0,3,1
E00178766,2026-01-01 08:12:46,V02747,Z012,ENTRY,0,34,147,19.058062,72.917174,25.68,0.0,3,1
E00008479,2026-01-01 08:12:47,V04059,Z002,ENTRY,0,17,122,19.126985,72.933333,25.68,0.0,3,1
E00025857,2026-01-01 08:12:49,V00693,Z003,EXIT,99,25,108,19.093001,72.85746,25.68,0.0,3,1
E00303225,2026-01-01 08:12:56,V04770,Z016,ENTRY,0,27,124,19.039972,72.913713,25.68,0.0,3,1
E00008480,2026-01-01 08:13:05,V04158,Z002,ENTRY,0,18,122,19.127938,72.932984,25.68,0.0,3,1
E00303226,2026-01-01 08:13:08,V03241,Z016,EXIT,29,26,124,19.039845,72.915223,25.68,0.0,3,1
E00178767,2026-01-01 08:13:18,V04133,Z012,ENTRY,0,35,147,19.058346,72.917682,25.68,0.0,3,1
E00303227,2026-01-01 08:13:26,V00380,Z016,ENTRY,0,27,124,19.039354,72.913893,25.68,0.0,3,1
E00206456,2026-01-01 08:13:29,V00760,Z013,ENTRY,0,26,118,19.131691,72.902327,25.68,0.0,3,1
E00092348,2026-01-01 08:13:33,V02552,Z006,ENTRY,0,36,133,19.042622,72.841208,25.68,0.0,3,1
E00025858,2026-01-01 08:13:37,V02465,Z003,ENTRY,0,26,108,19.093593,72.856614,25.68,0.0,3,1
E00222232,2026-01-01 08:13:49,V04307,Z014,EXIT,32,38,121,19.12286,72.854755,25.68,0.0,3,1
E00126580,2026-01-01 08:13:49,V04213,Z007,ENTRY,0,6,40,19.082743,72.83265,25.68,0.0,3,1
E00092349,2026-01-01 08:13:49,V03200,Z006,EXIT,83,35,133,19.042798,72.840443,25.68,0.0,3,1
E00259246,2026-01-01 08:13:55,V02374,Z015,EXIT,72,32,116,19.109822,72.917625,25.68,0.0,3,1
E00062892,2026-01-01 08:14:06,V01613,Z005,ENTRY,0,34,81,19.070047,72.873235,25.68,0.0,3,1
E00041334,2026-01-01 08:14:07,V02633,Z004,ENTRY,0,16,82,19.114644,72.861748,25.68,0.0,3,1
E00303228,2026-01-01 08:14:12,V05177,Z016,ENTRY,0,28,124,19.039883,72.914054,25.68,0.0,3,1
E00222233,2026-01-01 08:14:13,V00764,Z014,ENTRY,0,39,121,19.123518,72.85569,25.68,0.0,3,1
E00092350,2026-01-01 08:14:14,V03606,Z006,ENTRY,0,36,133,19.043901,72.841436,25.68,0.0,3,1
E00135283,2026-01-01 08:14:27,V02364,Z008,ENTRY,0,19,113,19.023867,72.875569,25.68,0.0,3,1
E00092351,2026-01-01 08:14:29,V00100,Z006,EXIT,53,35,133,19.04303,72.841253,25.68,0.0,3,1
E00092352,2026-01-01 08:14:33,V01681,Z006,ENTRY,0,36,133,19.042884,72.840081,25.68,0.0,3,1
E00126581,2026-01-01 08:14:34,V04960,Z007,ENTRY,0,7,40,19.081608,72.832922,25.68,0.0,3,1
E00163897,2026-01-01 08:14:34,V01255,Z011,ENTRY,0,21,93,19.107737,72.870249,25.68,0.0,3,1
E00259247,2026-01-01 08:14:57,V05413,Z015,ENTRY,0,33,116,19.108824,72.916716,25.68,0.0,3,1
E00092353,2026-01-01 08:14:59,V04243,Z006,ENTRY,0,37,133,19.042307,72.840859,25.68,0.0,3,1
E00062893,2026-01-01 08:15:02,V00333,Z005,EXIT,62,33,81,19.068559,72.87427,25.68,0.0,3,1
E00222234,2026-01-01 08:15:03,V03729,Z014,ENTRY,0,40,121,19.122565,72.855,25.68,0.0,3,1
E00303229,2026-01-01 08:15:05,V01675,Z016,EXIT,68,27,124,19.039421,72.914464,25.68,0.0,3,1
E00259248,2026-01-01 08:15:08,V02188,Z015,ENTRY,0,34,116,19.10868,72.917669,25.68,0.0,3,1
E00041335,2026-01-01 08:15:14,V02636,Z004,ENTRY,0,17,82,19.115511,72.862846,25.68,0.0,3,1
E00303230,2026-01-01 08:15:20,V05699,Z016,ENTRY,0,28,124,19.040246,72.913969,25.68,0.0,3,1
E00206457,2026-01-01 08:15:30,V04591,Z013,ENTRY,0,27,118,19.133467,72.902373,25.68,0.0,3,1
E00062894,2026-01-01 08:15:37,V04896,Z005,ENTRY,0,34,81,19.070035,72.875042,25.68,0.0,3,1
E00389442,2026-01-01 08:15:40,V03675,Z020,ENTRY,0,12,84,19.097872,72.835435,25.68,0.0,3,1
E00041336,2026-01-01 08:15:43,V05175,Z004,EXIT,38,16,82,19.11447,72.862582,25.68,0.0,3,1
E00159546,2026-01-01 08:15:48,V05916,Z010,ENTRY,0,12,41,19.091973,72.897878,25.68,0.0,3,1
E00303231,2026-01-01 08:15:56,V00917,Z016,ENTRY,0,29,124,19.039291,72.913713,25.68,0.0,3,1
E00259249,2026-01-01 08:15:58,V04327,Z015,ENTRY,0,35,116,19.108728,72.918467,25.68,0.0,3,1
E00303232,2026-01-01 08:15:58,V03213,Z016,ENTRY,0,30,124,19.039434,72.913392,25.68,0.0,3,1
E00062895,2026-01-01 08:16:01,V04656,Z005,ENTRY,0,35,81,19.070103,72.874214,25.68,0.0,3,1
E00062896,2026-01-01 08:16:08,V05469,Z005,ENTRY,0,36,81,19.06865,72.874844,25.68,0.0,3,1
E00362765,2026-01-01 08:16:09,V05069,Z019,EXIT,66,21,130,19.033717,72.899312,25.68,0.0,3,1
E00025859,2026-01-01 08:16:09,V03405,Z003,EXIT,87,25,108,19.094136,72.856825,25.68,0.0,3,1
E00163898,2026-01-01 08:16:10,V01792,Z011,ENTRY,0,22,93,19.10785,72.869375,25.68,0.0,3,1
E00008481,2026-01-01 08:16:15,V03908,Z002,ENTRY,0,19,122,19.128044,72.93295,25.68,0.0,3,1
E00355433,2026-01-01 08:16:15,V01254,Z018,EXIT,63,9,45,19.0217,72.852502,25.68,0.0,3,1
E00025860,2026-01-01 08:16:24,V00785,Z003,EXIT,98,24,108,19.092611,72.857082,25.68,0.0,3,1
E00259250,2026-01-01 08:16:24,V04083,Z015,ENTRY,0,36,116,19.108407,72.917868,25.68,0.0,3,1
E00362766,2026-01-01 08:16:24,V03331,Z019,ENTRY,0,22,130,19.035452,72.89903,25.68,0.0,3,1
E00152414,2026-01-01 08:16:25,V05827,Z009,ENTRY,0,8,54,19.114462,72.844676,25.68,0.0,3,1
E00062897,2026-01-01 08:16:25,V02105,Z005,EXIT,37,35,81,19.070042,72.874319,25.68,0.0,3,1
E00342408,2026-01-01 08:16:34,V04441,Z017,ENTRY,0,18,91,19.072816,72.86371,25.68,0.0,3,1
E00259251,2026-01-01 08:16:36,V05054,Z015,ENTRY,0,37,116,19.110244,72.916796,25.68,0.0,3,1
E00025861,2026-01-01 08:16:42,V00289,Z003,ENTRY,0,25,108,19.094207,72.856146,25.68,0.0,3,1
E00062898,2026-01-01 08:16:44,V04395,Z005,EXIT,25,34,81,19.068555,72.874996,25.68,0.0,3,1
E00163899,2026-01-01 08:16:45,V04423,Z011,ENTRY,0,23,93,19.107652,72.871078,25.68,0.0,3,1
E00178768,2026-01-01 08:16:46,V01205,Z012,ENTRY,0,36,147,19.058898,72.917222,25.68,0.0,3,1
E00362767,2026-01-01 08:16:47,V01683,Z019,ENTRY,0,23,130,19.034044,72.899193,25.68,0.0,3,1
E00092354,2026-01-01 08:16:48,V01467,Z006,ENTRY,0,38,133,19.042284,72.839547,25.68,0.0,3,1
E00362768,2026-01-01 08:16:53,V03144,Z019,ENTRY,0,24,130,19.034756,72.899868,25.68,0.0,3,1
E00025862,2026-01-01 08:17:01,V01777,Z003,ENTRY,0,26,108,19.094115,72.856259,25.68,0.0,3,1
E00135284,2026-01-01 08:17:02,V02315,Z008,ENTRY,0,20,113,19.022894,72.874227,25.68,0.0,3,1
E00163900,2026-01-01 08:17:03,V03147,Z011,ENTRY,0,24,93,19.107884,72.869327,25.68,0.0,3,1
E00389443,2026-01-01 08:17:09,V01386,Z020,ENTRY,0,13,84,19.097558,72.835394,25.68,0.0,3,1
E00206458,2026-01-01 08:17:09,V04259,Z013,ENTRY,0,28,118,19.131961,72.90103,25.68,0.0,3,1
E00178769,2026-01-01 08:17:19,V04853,Z012,ENTRY,0,37,147,19.059369,72.918327,25.68,0.0,3,1
E00362769,2026-01-01 08:17:19,V00031,Z019,EXIT,90,23,130,19.034814,72.900373,25.68,0.0,3,1
E00259252,2026-01-01 08:17:28,V01205,Z015,ENTRY,0,38,116,19.110035,72.917023,25.68,0.0,3,1
E00126582,2026-01-01 08:17:29,V03427,Z007,ENTRY,0,8,40,19.082214,72.833825,25.68,0.0,3,1
E00041337,2026-01-01 08:17:34,V00175,Z004,ENTRY,0,17,82,19.1147,72.862456,25.68,0.0,3,1
E00259253,2026-01-01 08:17:34,V02036,Z015,ENTRY,0,39,116,19.108424,72.917955,25.68,0.0,3,1
E00303233,2026-01-01 08:17:34,V05485,Z016,ENTRY,0,31,124,19.039134,72.914104,25.68,0.0,3,1
E00259254,2026-01-01 08:17:39,V03437,Z015,EXIT,73,38,116,19.109272,72.917256,25.68,0.0,3,1
E00025863,2026-01-01 08:17:41,V03113,Z003,ENTRY,0,27,108,19.093004,72.856581,25.68,0.0,3,1
E00259255,2026-01-01 08:17:45,V04583,Z015,ENTRY,0,39,116,19.110272,72.917539,25.68,0.0,3,1
E00163901,2026-01-01 08:17:48,V01881,Z011,EXIT,46,23,93,19.107096,72.871132,25.68,0.0,3,1
E00362770,2026-01-01 08:17:51,V03668,Z019,EXIT,49,22,130,19.035009,72.900281,25.68,0.0,3,1
E00041338,2026-01-01 08:17:52,V05565,Z004,ENTRY,0,18,82,19.115238,72.862208,25.68,0.0,3,1
E00389444,2026-01-01 08:17:54,V02982,Z020,EXIT,109,12,84,19.098201,72.834105,25.68,0.0,3,1
E00126583,2026-01-01 08:17:58,V05742,Z007,ENTRY,0,9,40,19.08277,72.832636,25.68,0.0,3,1
E00303234,2026-01-01 08:17:58,V05225,Z016,ENTRY,0,32,124,19.039997,72.913839,25.68,0.0,3,1
E00126584,2026-01-01 08:18:03,V01275,Z007,ENTRY,0,10,40,19.081981,72.832841,25.68,0.0,3,1
E00303235,2026-01-01 08:18:03,V04386,Z016,ENTRY,0,33,124,19.039252,72.914352,25.68,0.0,3,1
E00259256,2026-01-01 08:18:06,V00543,Z015,ENTRY,0,40,116,19.108787,72.917973,25.68,0.0,3,1
E00206459,2026-01-01 08:18:07,V00914,Z013,EXIT,157,27,118,19.133406,72.902241,25.68,0.0,3,1
E00222235,2026-01-01 08:18:07,V05230,Z014,ENTRY,0,41,121,19.123756,72.854461,25.68,0.0,3,1
E00362771,2026-01-01 08:18:09,V03919,Z019,ENTRY,0,23,130,19.035428,72.900331,25.68,0.0,3,1
E00178770,2026-01-01 08:18:09,V02598,Z012,ENTRY,0,38,147,19.058051,72.917015,25.68,0.0,3,1
E00008482,2026-01-01 08:18:11,V05137,Z002,EXIT,94,18,122,19.127903,72.933176,25.68,0.0,3,1
E00362772,2026-01-01 08:18:12,V02147,Z019,ENTRY,0,24,130,19.034973,72.899483,25.68,0.0,3,1
E00008483,2026-01-01 08:18:14,V02132,Z002,ENTRY,0,19,122,19.126631,72.934553,25.68,0.0,3,1
E00135285,2026-01-01 08:18:15,V04141,Z008,ENTRY,0,21,113,19.024093,72.874431,25.68,0.0,3,1
E00389445,2026-01-01 08:18:17,V05681,Z020,EXIT,68,11,84,19.097582,72.833502,25.68,0.0,3,1
E00178771,2026-01-01 08:18:24,V04604,Z012,ENTRY,0,39,147,19.05759,72.918267,25.68,0.0,3,1
E00342409,2026-01-01 08:18:25,V00170,Z017,ENTRY,0,19,91,19.072342,72.863912,25.68,0.0,3,1
E00259257,2026-01-01 08:18:28,V04565,Z015,ENTRY,0,41,116,19.10868,72.916718,25.68,0.0,3,1
E00389446,2026-01-01 08:18:32,V03838,Z020,ENTRY,0,12,84,19.098615,72.834507,25.68,0.0,3,1
E00000030,2026-01-01 08:18:32,V05817,Z001,ENTRY,0,8,40,19.060774,72.90632,25.68,0.0,3,1
E00362773,2026-01-01 08:18:36,V03713,Z019,ENTRY,0,25,130,19.034584,72.900329,25.68,0.0,3,1
E00062899,2026-01-01 08:18:36,V04231,Z005,EXIT,58,33,81,19.069682,72.874108,25.68,0.0,3,1
E00062900,2026-01-01 08:18:43,V03375,Z005,ENTRY,0,34,81,19.068899,72.873553,25.68,0.0,3,1
E00362774,2026-01-01 08:19:05,V01865,Z019,ENTRY,0,26,130,19.033703,72.900531,25.68,0.0,3,1
E00092355,2026-01-01 08:19:08,V05791,Z006,ENTRY,0,39,133,19.044152,72.840165,25.68,0.0,3,1
E00303236,2026-01-01 08:19:10,V01247,Z016,EXIT,61,32,124,19.040269,72.913431,25.68,0.0,3,1
E00206460,2026-01-01 08:19:12,V01529,Z013,ENTRY,0,28,118,19.13333,72.901573,25.68,0.0,3,1
E00163902,2026-01-01 08:19:15,V05590,Z011,ENTRY,0,24,93,19.107281,72.870659,25.68,0.0,3,1
E00362775,2026-01-01 08:19:16,V00157,Z019,ENTRY,0,27,130,19.033657,72.899615,25.68,0.0,3,1
E00041339,2026-01-01 08:19:18,V02258,Z004,ENTRY,0,19,82,19.114686,72.861687,25.68,0.0,3,1
E00206461,2026-01-01 08:19:19,V01524,Z013,ENTRY,0,29,118,19.132562,72.901542,25.68,0.0,3,1
E00178772,2026-01-01 08:19:29,V02692,Z012,ENTRY,0,40,147,19.057952,72.917645,25.68,0.0,3,1
E00041340,2026-01-01 08:19:32,V03641,Z004,ENTRY,0,20,82,19.114856,72.862396,25.68,0.0,3,1
E00092356,2026-01-01 08:19:33,V04520,Z006,ENTRY,0,40,133,19.043599,72.840974,25.68,0.0,3,1
E00062901,2026-01-01 08:19:37,V01163,Z005,EXIT,90,33,81,19.069711,72.874134,25.68,0.0,3,1
E00041341,2026-01-01 08:19:39,V00936,Z004,ENTRY,0,21,82,19.114107,72.862106,25.68,0.0,3,1
E00362776,2026-01-01 08:19:42,V04984,Z019,ENTRY,0,28,130,19.034508,72.899622,25.68,0.0,3,1
E00222236,2026-01-01 08:19:43,V00365,Z014,EXIT,72,40,121,19.123984,72.855675,25.68,0.0,3,1
E00062902,2026-01-01 08:19:48,V04590,Z005,ENTRY,0,34,81,19.069921,72.874341,25.68,0.0,3,1
E00259258,2026-01-01 08:19:51,V00720,Z015,ENTRY,0,42,116,19.109265,72.918178,25.68,0.0,3,1
E00259259,2026-01-01 08:19:54,V00195,Z015,ENTRY,0,43,116,19.110277,72.917541,25.68,0.0,3,1
E00178773,2026-01-01 08:19:55,V00873,Z012,ENTRY,0,41,147,19.059108,72.917326,25.68,0.0,3,1
E00178774,2026-01-01 08:19:55,V05133,Z012,ENTRY,0,42,147,19.058378,72.91702,25.68,0.0,3,1
E00178775,2026-01-01 08:19:57,V03543,Z012,ENTRY,0,43,147,19.058352,72.917933,25.68,0.0,3,1
E00008484,2026-01-01 08:19:58,V00273,Z002,ENTRY,0,20,122,19.127303,72.933141,25.68,0.0,3,1
E00025864,2026-01-01 08:20:05,V05459,Z003,ENTRY,0,28,108,19.092731,72.856462,25.68,0.0,3,1
E00303237,2026-01-01 08:20:08,V04319,Z016,EXIT,125,31,124,19.038596,72.913565,25.68,0.0,3,1
E00259260,2026-01-01 08:20:10,V04485,Z015,ENTRY,0,44,116,19.108942,72.916911,25.68,0.0,3,1
E00092357,2026-01-01 08:20:11,V05307,Z006,ENTRY,0,41,133,19.043049,72.840839,25.68,0.0,3,1
E00025865,2026-01-01 08:20:21,V00009,Z003,EXIT,144,27,108,19.094227,72.857695,25.68,0.0,3,1
E00163903,2026-01-01 08:20:31,V01814,Z011,EXIT,240,23,93,19.106113,72.870406,25.68,0.0,3,1
E00303238,2026-01-01 08:20:34,V01257,Z016,EXIT,37,30,124,19.039594,72.913749,25.68,0.0,3,1
E00303239,2026-01-01 08:20:36,V02976,Z016,ENTRY,0,31,124,19.040335,72.913528,25.68,0.0,3,1
E00222237,2026-01-01 08:20:45,V02420,Z014,EXIT,44,39,121,19.122841,72.854612,25.68,0.0,3,1
E00355434,2026-01-01 08:20:47,V04594,Z018,EXIT,58,8,45,19.02112,72.852271,25.68,0.0,3,1
E00222238,2026-01-01 08:20:51,V03400,Z014,ENTRY,0,40,121,19.122881,72.855621,25.68,0.0,3,1
E00062903,2026-01-01 08:21:03,V01493,Z005,ENTRY,0,35,81,19.069333,72.87372,25.68,0.0,3,1
E00041342,2026-01-01 08:21:04,V00040,Z004,ENTRY,0,22,82,19.115083,72.861336,25.68,0.0,3,1
E00062904,2026-01-01 08:21:10,V03850,Z005,ENTRY,0,36,81,19.069439,72.873384,25.68,0.0,3,1
E00178776,2026-01-01 08:21:11,V00200,Z012,EXIT,53,42,147,19.057982,72.91795,25.68,0.0,3,1
E00259261,2026-01-01 08:21:21,V02566,Z015,EXIT,28,43,116,19.109351,72.918248,25.68,0.0,3,1
E00062905,2026-01-01 08:21:33,V00800,Z005,ENTRY,0,37,81,19.068522,72.873353,25.68,0.0,3,1
E00355435,2026-01-01 08:21:37,V02508,Z018,ENTRY,0,9,45,19.021402,72.853123,25.68,0.0,3,1
E00303240,2026-01-01 08:21:40,V03830,Z016,ENTRY,0,32,124,19.038964,72.914508,25.68,0.0,3,1
E00303241,2026-01-01 08:21:50,V00508,Z016,ENTRY,0,33,124,19.039013,72.915063,25.68,0.0,3,1
E00092358,2026-01-01 08:21:53,V04909,Z006,ENTRY,0,42,133,19.042736,72.840195,25.68,0.0,3,1
E00008485,2026-01-01 08:21:57,V02501,Z002,ENTRY,0,21,122,19.127245,72.932922,25.68,0.0,3,1
E00222239,2026-01-01 08:22:00,V04788,Z014,ENTRY,0,41,121,19.123278,72.854883,25.68,0.0,3,1
E00362777,2026-01-01 08:22:01,V02359,Z019,ENTRY,0,29,130,19.034063,72.899546,25.68,0.0,3,1
E00259262,2026-01-01 08:22:03,V02883,Z015,ENTRY,0,44,116,19.109768,72.916945,25.68,0.0,3,1
E00259263,2026-01-01 08:22:07,V01071,Z015,ENTRY,0,45,116,19.108787,72.917437,25.68,0.0,3,1
E00062906,2026-01-01 08:22:11,V01255,Z005,ENTRY,0,38,81,19.06951,72.874512,25.68,0.0,3,1
E00000031,2026-01-01 08:22:13,V05140,Z001,ENTRY,0,9,40,19.059853,72.906182,25.68,0.0,3,1
E00092359,2026-01-01 08:22:15,V01439,Z006,EXIT,104,41,133,19.044253,72.840418,25.68,0.0,3,1
E00062907,2026-01-01 08:22:15,V05161,Z005,EXIT,41,37,81,19.069597,72.873206,25.68,0.0,3,1
